wallet_id,total_deposited,total_borrowed,total_repaid,liquidation_count,activity_span_days,net_flow,repay_ratio,credit_score
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,5e+17,0.0,0.0,0,1,5e+17,0.0,500
0x0041dac13d9365b4d695fb612950dc71884f8db1,3.0359001840628096e+21,8.71319800000607e+20,6.551913297126152e+20,0,52,2.1645803840622024e+21,0.7519527614455206,830
0x0043090d0a3338eb89914ea9af5c529e928a044c,9104597210.0,0.0,0.0,0,1,9104597210.0,0.0,500
0x0043260ff376a32f335de2091e8bd455d74ecef9,1106700.0,0.0,0.0,0,1,1106700.0,0.0,500
0x00432772ed25d4eb3c6eb26dc461239b35cf8760,4428075463800590.0,0.0,0.0,0,1,4428075463800590.0,0.0,500
0x00432beb667c8908a74f35fef62882b502347e61,20833601.0,0.0,0.0,0,1,20833601.0,0.0,500
0x00433d27687ff685d3871395d7fedfd42b1c3529,1.3509901083194155e+20,0.0,0.0,0,82,1.3509901083194155e+20,0.0,508
0x0043f8113eb1257bc6314fe0434eec0d9bac3837,1.28224e+20,0.0,0.0,0,53,1.28224e+20,0.0,505
0x004403abb2246c48ac770e30e7b36e3b16e152a1,6.125292574661702e+18,2225060000.0,2226910929.0,0,24,6.125292572436642e+18,1.000831855770181,902
0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,1040000838.0,0.0,0.0,0,1,1040000838.0,0.0,500
0x0044803a27c6c45babd3fb7affb80b3f913579d7,9.601353562399687e+19,3.000000000098e+19,3.007754107128232e+19,0,89,6.6013535623016866e+19,1.002584702343326,908
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,1.851477411964053e+19,4.50000000003263e+21,1.0000000000163032e+20,0,87,-4.4814852259129894e+21,0.022222222222423378,415
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,2.624e+20,223270563.0,223289236.0,0,2,2.6239999999977672e+20,1.0000836339540156,900
0x004624a132094f106e977c369c8f2e1ebffb2ae1,1106565.0,0.0,0.0,0,1,1106565.0,0.0,500
0x0046d10482bc3ae87fa4cb550e36706addf2304a,1108121.0,0.0,0.0,0,1,1108121.0,0.0,500
0x004815f49c32e9ef6341dc2d53411a59de5a2daa,8.2e+19,0.0,0.0,0,1,8.2e+19,0.0,500
0x00481898361901f3e49bfe3e40872d09e93c2c11,2.5130527946230078e+20,0.0,0.0,0,24,2.5130527946230078e+20,0.0,502
0x0048e6fd005224e7e9f00058c630307f0710a84b,3.956485467566897e+22,2.074214288533697e+22,7.538711787646099e+21,0,83,1.8822711790332004e+22,0.363449033656757,617
0x0049436d8c3da52d604cdc390e45026b2662d7f7,3.971739029083774e+22,1.1003000000012001e+22,6.003965807461202e+21,0,48,2.8714390290825736e+22,0.5456662553353316,768
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,2.397152904600293e+20,3.0010680291871015e+19,3.0055717765930496e+19,0,42,2.097046101681583e+20,1.0015007148662232,904
0x004965f85a3db4d5221189595141ecab247b115d,2.00301744e+18,0.0,0.0,0,8,2.00301744e+18,0.0,500
0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,3.431165388990079e+22,2.505065430378419e+22,2.503404727774486e+22,0,16,9.260999586116599e+21,0.9993370621845664,901
0x0049f39431ab794a381deca90fa7ab85e60e6ebb,9.89e+16,0.0,0.0,0,1,9.89e+16,0.0,500
0x004a61f49faeab28ac5cc72ed26a7114d134362e,1000000.0,0.0,0.0,0,1,1000000.0,0.0,500
0x004af1171e5783d1223056a700e992b0eccf6191,3.34654e+19,0.0,0.0,0,1,3.34654e+19,0.0,500
0x004afb002e3fb33c833fc16b6b63103bbf97312d,1.951435824807425e+22,5.600000000005511e+21,2767268030.0,0,30,1.3914358248068738e+22,4.941550053566565e-13,503
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,218148265486804.0,2.881908483072319e+17,0.0,0,17,-2.879727000417451e+17,0.0,201
0x004c572659319871be9d4ab337fb3df6237979d7,114151.0,0.0,0.0,0,1,114151.0,0.0,500
0x004c5993adfd45da327f82ec7581a6ee736bf4cb,1.5e+18,0.0,0.0,0,1,1.5e+18,0.0,500
0x004c788aecdcc8ae214519737576d67da3c7334a,1100000.0,0.0,0.0,0,1,1100000.0,0.0,500
0x004ce54398cc569a622bf5a99ae857306243c8ec,547840475027.0,499800000000.0,499969487883.0,0,68,48040475027.0,1.0003391114105642,906
0x004d71c111862702272e6beccdaafb07c9b96c37,2.0611180658146496e+24,2.3451518829394142e+24,2.380990381636643e+24,0,85,-2.840338171247646e+23,1.015281952080779,808
0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,1108184.0,0.0,0.0,0,1,1108184.0,0.0,500
